cabang_olahraga,tahun,bulan,jenis_kelamin,jenis_pertandingan,tingkat,medali,kategori
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
senam poundfit,2024,2,,perorangan,kota,,olahraga masyarakat
mural keolahragaan,2024,2,,perorangan,kota,,olahraga masyarakat
mural keolahragaan,2024,2,,perorangan,kota,,olahraga masyarakat
mural keolahragaan,2024,2,,perorangan,kota,,olahraga masyarakat
grafiti keolahragaan,2024,2,,perorangan,kota,,olahraga masyarakat
grafiti keolahragaan,2024,2,,perorangan,kota,,olahraga masyarakat
grafiti keolahragaan,2024,2,,perorangan,kota,,olahraga masyarakat
catur,2024,2,,perorangan,kota,,olahraga masyarakat
catur,2024,2,,perorangan,kota,,olahraga masyarakat
catur,2024,2,,perorangan,kota,,olahraga masyarakat
remi - joker,2024,2,,perorangan,kota,,olahraga masyarakat
remi - joker,2024,2,,perorangan,kota,,olahraga masyarakat
remi - joker,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
 panahan tradisional,2024,2,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
bola voli,2024,,,beregu,kota,,olahraga masyarakat
fun run,2024,,,perorangan,kota,,olahraga masyarakat
fun run,2024,,,perorangan,kota,,olahraga masyarakat
fun run,2024,,,perorangan,kota,,olahraga masyarakat
fun run,2024,,,perorangan,kota,,olahraga masyarakat
fun run,2024,,,perorangan,kota,,olahraga masyarakat
fun run,2024,,,perorangan,kota,,olahraga masyarakat
fun run,2024,,,perorangan,kota,,olahraga masyarakat
fun run,2024,,,perorangan,kota,,olahraga masyarakat
fun run,2024,,,perorangan,kota,,olahraga masyarakat
fun run,2024,,,perorangan,kota,,olahraga masyarakat
fun run,2024,,,perorangan,kota,,olahraga masyarakat
fun run,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
senam,2024,,,perorangan,kota,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
hadang,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
bakiak,2024,9,,beregu,nasional,,olahraga masyarakat
egrang,2024,9,,perorangan,nasional,,olahraga masyarakat
egrang,2024,9,,perorangan,nasional,,olahraga masyarakat
egrang,2024,9,,perorangan,nasional,,olahraga masyarakat
egrang,2024,9,,perorangan,nasional,,olahraga masyarakat
sumpit,2024,9,,perorangan,nasional,,olahraga masyarakat
sumpit,2024,9,,perorangan,nasional,,olahraga masyarakat
sumpit,2024,9,,perorangan,nasional,,olahraga masyarakat
sumpit,2024,9,,perorangan,nasional,,olahraga masyarakat
sumpit,2024,9,,perorangan,nasional,,olahraga masyarakat
sumpit,2024,9,,perorangan,nasional,,olahraga masyarakat
gasing,2024,9,,perorangan,nasional,,olahraga masyarakat
gasing,2024,9,,perorangan,nasional,,olahraga masyarakat
gasing,2024,9,,perorangan,nasional,,olahraga masyarakat
gasing,2024,9,,perorangan,nasional,,olahraga masyarakat
domino,2024,9,,perorangan,nasional,,olahraga masyarakat
domino,2024,9,,perorangan,nasional,,olahraga masyarakat
domino,2024,9,,perorangan,nasional,,olahraga masyarakat
domino,2024,9,,perorangan,nasional,,olahraga masyarakat
domino,2024,9,,perorangan,nasional,,olahraga masyarakat
domino,2024,9,,perorangan,nasional,,olahraga masyarakat
domino,2024,9,,perorangan,nasional,,olahraga masyarakat
domino,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
esports,2024,9,,perorangan,nasional,,olahraga masyarakat
lato-lato,2024,9,,perorangan,nasional,,olahraga masyarakat
lato-lato,2024,9,,perorangan,nasional,,olahraga masyarakat
lato-lato,2024,9,,perorangan,nasional,,olahraga masyarakat
ketapel,2024,9,,perorangan,nasional,,olahraga masyarakat
ketapel,2024,9,,perorangan,nasional,,olahraga masyarakat
ketapel,2024,9,,perorangan,nasional,,olahraga masyarakat
ketapel,2024,9,,perorangan,nasional,,olahraga masyarakat
ketapel,2024,9,,perorangan,nasional,,olahraga masyarakat
ketapel,2024,9,,perorangan,nasional,,olahraga masyarakat
ketapel,2024,9,,perorangan,nasional,,olahraga masyarakat
ketapel,2024,9,,perorangan,nasional,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
bulu tangkis,2024,,,perorangan,kota,,olahraga masyarakat
powerlifting,2025,7,putri,beregu,nasional,emas,olahraga masyarakat
powerlifting,2025,7,putri,beregu,nasional,emas,olahraga masyarakat
powerlifting,2025,7,putra,beregu,nasional,emas,olahraga masyarakat
powerlifting,2025,7,putra,perorangan,nasional,perak,olahraga masyarakat
layang gantung,2025,7,putra,perorangan,nasional,perak,olahraga masyarakat
panahan longbow,2025,7,putri,perorangan,nasional,emas,olahraga masyarakat
panahan longbow,2025,7,putri,perorangan,nasional,emas,olahraga masyarakat
sepatu roda,2025,7,putra,perorangan,nasional,emas,olahraga masyarakat
sepatu roda,2025,7,putra,perorangan,nasional,emas,olahraga masyarakat
sepatu roda,2025,7,putri,perorangan,nasional,emas,olahraga masyarakat
karate tradisional,2025,7,putra,perorangan,nasional,perak,olahraga masyarakat
karate tradisional,2025,7,putra,perorangan,nasional,perak,olahraga masyarakat
binaraga,2025,7,putra,beregu,nasional,perunggu,olahraga masyarakat
binaraga,2025,7,putra,beregu,nasional,perunggu,olahraga masyarakat
wushu,2025,7,putri,beregu,nasional,emas,olahraga masyarakat
panahan,2025,7,putri,perorangan,nasional,emas,olahraga masyarakat
panahan,2025,7,putri,perorangan,nasional,perunggu,olahraga masyarakat
panahan,2025,7,putri,perorangan,nasional,perak,olahraga masyarakat
panahan,2025,7,putri,perorangan,nasional,emas,olahraga masyarakat
panahan,2025,7,putri,perorangan,nasional,emas,olahraga masyarakat
panahan,2025,7,putri,perorangan,nasional,perak,olahraga masyarakat
panahan,2025,7,putra,perorangan,nasional,emas,olahraga masyarakat
panahan,2025,7,putra,perorangan,nasional,perak,olahraga masyarakat
panahan,2025,7,putra,perorangan,nasional,perunggu,olahraga masyarakat
panahan,2025,7,putri,perorangan,nasional,perunggu,olahraga masyarakat
panahan,2025,7,putri,perorangan,nasional,perak,olahraga masyarakat
karate,2025,7,putri,perorangan,nasional,emas,olahraga masyarakat
karate,2025,7,putri,beregu,nasional,perak,olahraga masyarakat
